City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
572,Nazare,BR,-13.035,-39.0144,75.83,82,82,4.47,broken clouds
573,Tefe,BR,-3.3542,-64.7114,84.31,70,75,5.75,broken clouds
574,Qasigiannguit,GL,68.8193,-51.1922,4.89,91,100,2.3,overcast clouds
575,Shubarshi,KZ,48.5872,57.1869,33.62,89,19,7.87,few clouds
576,Aksarayskiy,RU,46.7924,48.0119,40.23,74,0,5.64,clear sky
577,Oranjemund,NA,-28.55,16.4333,59.41,85,0,4.45,clear sky
578,Camabatela,AO,-8.1881,15.375,61.56,93,99,0.65,overcast clouds
579,Port Hardy,CA,50.6996,-127.4199,42.98,81,75,11.5,broken clouds
580,Tandil,AR,-37.3217,-59.1332,82.24,42,75,10.36,broken clouds
581,Praia,CV,14.9215,-23.5087,77.54,73,75,12.66,broken clouds
582,Mount Isa,AU,-20.7333,139.5,74.97,73,40,5.75,scattered clouds
583,Praya,CV,14.9215,-23.5087,77.54,73,75,12.66,broken clouds
584,Innisfail,AU,-17.5333,146.0333,75.31,72,94,1.54,overcast clouds
585,Emerald,AU,-23.5333,148.1667,68.34,76,1,11.72,clear sky
586,Deputatskiy,RU,69.3,139.9,-15.21,98,95,2.84,overcast clouds
587,Eureka,US,40.8021,-124.1637,59.25,79,54,5.99,broken clouds
588,Ostrovnoy,RU,68.0531,39.5131,37.78,97,100,17.4,overcast clouds
589,Campobasso,IT,41.6333,14.5833,54.41,94,93,3.6,overcast clouds
590,Ihosy,MG,-22.4,46.1167,68.14,87,68,6.96,broken clouds
591,Conceicao Do Araguaia,BR,-8.2578,-49.2647,82.62,71,42,2.84,moderate rain
592,Manado,ID,1.487,124.8455,77.77,94,40,2.3,scattered clouds
593,Ahipara,NZ,-35.1667,173.1667,65.23,78,20,9.44,few clouds
594,Smirnykh,RU,49.75,142.8333,24.84,94,100,3.13,snow
595,San Quintin,MX,30.4833,-115.95,65.89,45,100,6.02,overcast clouds
596,Kununurra,AU,-15.7667,128.7333,78.78,83,16,1.14,few clouds
597,Oistins,BB,13.0667,-59.5333,84.29,74,40,14.97,scattered clouds
598,Luxor,EG,25.6989,32.6421,68.05,37,0,5.75,clear sky
599,Giaginskaya,RU,44.8621,40.0719,44.19,78,3,2.53,clear sky
600,Aginskoye,RU,51.1,114.53,17.62,79,4,6.87,clear sky
601,Bangkalan,ID,-7.0455,112.7351,76.95,81,100,3.67,light rain
602,Strezhevoy,RU,60.7333,77.5889,26.01,95,100,8.23,overcast clouds
603,Sioux Lookout,CA,50.1001,-91.917,21.27,86,100,9.22,mist
604,Saint-Augustin,CA,51.226,-58.6502,28.85,33,97,8.05,overcast clouds
605,Nizhneudinsk,RU,54.9076,99.0276,25.54,77,100,3.4,overcast clouds
606,Antibes,FR,43.5624,7.1278,62.67,83,0,9.22,clear sky
607,Krasnoselkup,RU,65.7,82.4667,-13.05,94,46,6.4,scattered clouds
608,Tres Lagoas,BR,-20.7511,-51.6783,82.72,49,74,8.12,broken clouds
609,Jiangyou,CN,31.7667,104.7167,55.81,74,100,7.96,overcast clouds
610,Kysyl-Syr,RU,63.8986,122.7617,-20.54,100,77,3.15,broken clouds
611,Castanos,MX,26.7833,-101.4167,82.35,47,12,12.75,few clouds
612,Le Port,RE,-20.9373,55.2919,73.4,76,52,1.39,light rain
613,Seoul,KR,37.5683,126.9778,54.84,93,20,1.14,mist
